topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin
random,4,2,128,0.9712813914686085,9.383892093439705e-5,1024,8,929,0.9670298390136767,0.03895163848615812
random,4,3,1,0.08724831376009254,5.693724748678797e-6,65536,1,32768,0.9781320898556225,0.03895163848615783
random,4,3,2,0.08724831376009254,5.693724748678797e-6,65536,1,32768,0.9781320898556225,0.03895163848615783
random,4,3,4,0.35316664207963216,2.29561712680737e-5,65536,3,39228,0.9834006771753135,0.002592757760028948
random,4,3,8,0.5006948709391607,2.9715044330136386e-5,32768,5,32000,0.9726843599648843,0.014751451127951261
random,4,3,16,0.7921134671410063,7.788593479096662e-5,4096,7,3568,0.9772007606670967,0.024569461544603644
random,4,3,32,0.8524229283959642,6.659426636024257e-5,4096,5,3854,0.9726843599648843,0.024569461544603644
random,4,3,64,0.9454465916819409,5.62727829127585e-5,2048,5,2036,0.9726843599648843,0.03895163848615783
random,4,3,128,0.9579514480275952,5.5526215799184264e-5,2048,6,1896,0.9726843599648843,0.03895163848615783
random,4,5,1,0.02377218737320526,1.3827676289997204e-6,131072,1,65536,0.9726843599648844,0.038951638486158006
random,4,5,2,0.041810610767425115,4.049598965903678e-6,65536,3,38757,0.9834006771753127,0.038951638486158006
random,4,5,4,0.4412308326810296,3.459562379659609e-5,32768,4,18008,0.9799950659692416,0.038951638486158006
random,4,5,8,0.4551436632094058,3.4086396343224745e-5,32768,6,20581,0.9799950659692416,0.038951638486158006
random,4,5,16,0.6323516788705261,5.4778621569551156e-5,16384,6,10577,0.9726843599648844,0.029833852414385003
random,4,5,32,0.6430450471124706,5.4691675394069605e-5,16384,8,10881,0.9726843599648844,0.027100400960440033
random,4,5,64,0.7891477034807234,6.36187457280224e-5,8192,13,7726,0.9726843599648844,0.027100400960440033
random,4,5,128,0.8055332488236815,6.864160671382624e-5,8192,12,8089,0.9726843599648844,0.03097192407946551
random,4,10,1,0.06303754719834571,5.3386072905586834e-6,65536,1,32768,0.9762744547762419,0.006230255204589627
random,4,10,2,0.1355834616034687,8.7796959881703e-6,65536,2,34900,0.9799652205041011,0.006230255204589627
random,4,10,4,0.16966929465449584,1.0717488689832022e-5,65536,3,36051,0.9762744547762419,0.006230255204589627
random,4,10,8,0.19043404359170052,1.0072941730471241e-5,65536,4,39935,1.009044871350734,0.006230255204589627
random,4,10,16,0.20064734854631044,1.0457170513539227e-5,65536,8,42848,0.9885533704498932,0.006230255204589627
random,4,10,32,0.3063045677891402,2.1574996780571176e-5,32768,10,23105,0.9906678130699806,0.006230255204589627
random,4,10,64,0.3134557599664621,2.249856606223455e-5,32768,11,23619,0.9928269577652505,0.006154283002593544
random,4,10,128,0.4791534017046807,2.8401193984950446e-5,32768,10,25446,0.9877083830857089,0.006230255204589627
random,5,2,1,0.10023567051253136,6.908365510108205e-6,65536,1,32768,0.8707323061773764,0.07080131848269665
random,5,2,2,0.24543903164247355,1.4631735427594883e-5,65536,2,33900,0.8707323061773764,0.07080131848269665
random,5,2,4,0.7143957581568415,6.052314679472204e-5,16384,4,11039,0.8707323061773764,0.07080131848269665
random,5,2,8,0.7498534569762199,4.7619916441865584e-5,16384,5,13334,0.8707323061773764,0.07080131848269665
random,5,2,16,0.8788950066765823,8.580975561567339e-5,4096,6,3361,0.8707323061773764,0.07080131848269665
random,5,2,32,0.9483770594577186,8.424540216522836e-5,2048,8,2478,0.9658056888042058,0.012369411600357653
random,5,2,64,0.9511788089504069,6.443471049644156e-5,2048,7,3052,0.9435400820158796,0.07080131848269665
random,5,2,128,0.9535449991052952,6.28658810173377e-5,1024,12,1595,0.9381908083385607,0.07080131848269665
random,5,3,1,0.049977364430912455,3.978237138158036e-6,65536,1,32768,0.8707323061773764,0.07080131848269665
random,5,3,2,0.18531351648010705,1.0729492250116657e-5,65536,2,33632,0.8707323061773764,0.07080131848269665
random,5,3,4,0.3479828379207847,2.413078697088844e-5,32768,5,25391,0.8799370312012789,0.07080131848269665
random,5,3,8,0.47545430506604086,2.740181292898436e-5,32768,6,25952,0.9266372890910043,0.025296233053152588
random,5,3,16,0.7713833360425527,5.7501146266347725e-5,16384,3,9676,0.8707323061773764,0.07080131848269665
random,5,3,32,0.8191707717839867,8.058780017494716e-5,8192,8,6588,0.9075734832622723,0.025296233053152588
random,5,3,64,0.8850879724457522,6.440259578388563e-5,4096,7,5621,0.8959961543271053,0.02249475551925089
random,5,3,128,0.9483139082627539,8.445287432001791e-5,2048,7,1975,0.8839219503659248,0.029073566955882247
random,5,5,1,0.06308686305288297,4.946647900946899e-6,65536,1,32768,0.919390794275419,0.07080131848269669
random,5,5,2,0.24658888053152744,2.389982983030947e-5,32768,3,20019,0.9186109079379214,0.07080131848269669
random,5,5,4,0.4907830355345729,3.0677410048307596e-5,32768,4,21964,0.9186109079379214,0.02236520828370327
random,5,5,8,0.522982765055455,4.1967565563183484e-5,16384,5,13418,0.9464090350993034,0.022365208267060933
random,5,5,16,0.5560944993031056,3.152047937504676e-5,16384,8,16718,0.9743494788856437,0.012540995814654676
random,5,5,32,0.6844411510120467,5.567846158283096e-5,16384,8,12480,0.9922208174399725,0.013390871467745811
random,5,5,64,0.83443575835814,6.033528207383121e-5,8192,3,6284,0.9503868443320199,0.07080131848269669
random,5,5,128,0.8381007348666845,6.237522078289537e-5,8192,4,6347,0.9503868443320199,0.06858598718600756
random,5,10,1,0.03445228782720783,2.740318787400331e-6,65536,1,32768,1.0416618300351297,0.038908250497712
random,5,10,2,0.056493031610475156,3.0478317701934654e-6,131072,3,70094,0.9639305290679412,-0.13034487402949807
random,5,10,4,0.10888199119773975,6.6304828117425e-6,65536,3,36735,0.9641903754899136,0.03550903176033026
random,5,10,8,0.1421966584038445,7.5186823083051024e-6,65536,5,38383,0.9743494788856442,0.03550903176033026
random,5,10,16,0.4351045661079752,3.66961714411973e-5,32768,4,19305,0.9970683937672602,0.038908250497712
random,5,10,32,0.4397887058324972,3.699367799403497e-5,32768,5,19423,0.9397639091650509,0.038908250497712
random,5,10,64,0.4445326608184416,3.8712685863306895e-5,32768,6,19337,0.9186109079379214,0.038908250497712
random,5,10,128,0.4491966395272837,3.8517042780183974e-5,32768,10,19464,0.9677610668111424,0.038908250497712
random,6,2,1,0.7577929510166979,5.34064490267383e-5,32768,1,16384,0.8928601514360016,0.22642433492543756
random,6,2,2,0.7577929510166979,5.34064490267383e-5,32768,1,16384,0.8928601514360016,0.22642433492543756
random,6,2,4,0.7577929510166979,5.34064490267383e-5,32768,1,16384,0.8928601514360016,0.22642433492543756
random,6,2,8,0.7776338989677356,5.413207129956188e-5,16384,2,9926,0.8928601514360016,0.22642433492543756
random,6,2,16,0.9356483647683708,7.266128005545269e-5,2048,5,1849,0.9856188057231106,0.22642433492543756
random,6,2,32,0.9529780016810221,7.831411116299147e-5,2048,5,1938,0.9856188057231106,0.22642433492543756
random,6,2,64,0.9564880036226642,8.164325503456915e-5,2048,6,2584,0.968220779552573,0.22642433492543756
random,6,2,128,0.9738690605355426,4.9948911162500664e-5,1024,9,1808,0.9088273339416628,0.05695135142625608
random,6,3,1,0.6726302746434095,4.2986289163660096e-5,32768,1,16384,0.8928601514360012,0.22124403814855276
random,6,3,2,0.6726302746434095,4.2986289163660096e-5,32768,1,16384,0.8928601514360012,0.22124403814855276
random,6,3,4,0.6726302746434095,4.2986289163660096e-5,32768,1,16384,0.8928601514360012,0.22124403814855276
random,6,3,8,0.6795401652965192,3.617451116233461e-5,32768,2,26745,0.8928601514360012,0.22124403814855276
random,6,3,16,0.6913610153323406,5.557957768465016e-5,16384,3,14185,0.8928601514360012,0.22642433492543754
random,6,3,32,0.7562578716250614,4.6334628731603544e-5,8192,6,7529,0.9583868589176848,0.044381821703140964
random,6,3,64,0.8932832554600172,6.066727489528745e-5,4096,5,3742,0.993495713537642,0.05883729016413805
random,6,3,128,0.9345887082248658,5.9572194529455835e-5,4096,9,4590,0.9848783928562217,0.05883729016413805
random,6,5,1,0.06233437013439203,4.400518475229653e-6,65536,1,32768,0.8928601514360018,0.04169662572524986
random,6,5,2,0.18693632758941334,9.553671843409717e-6,65536,3,36687,0.8969411868771091,0.04169662572524986
random,6,5,4,0.18693632758941334,9.553671843409717e-6,65536,3,36687,0.8969411868771091,0.04169662572524986
random,6,5,8,0.602048287780318,4.638635070541852e-5,8192,3,5148,0.896941186427914,0.04169662572524986
random,6,5,16,0.7237014988405295,3.7742345843305714e-5,16384,6,11648,0.9942074384219375,0.04169662572524986
random,6,5,32,0.7313077752377072,6.905624643160913e-5,8192,9,6665,0.975846169444789,0.03351228412113958
random,6,5,64,0.7416891623203311,6.854327279781636e-5,8192,8,7096,0.9847472944513141,7.682893555926855e-4
random,6,5,128,0.7589335043658724,6.851488298775799e-5,8192,10,8662,0.9802835065615487,7.682893555926855e-4
random,6,10,1,0.08156431145202113,5.704401919492952e-6,65536,1,32768,0.9004991926412265,0.04169662572524991
random,6,10,2,0.0833443499879366,5.418646831942264e-6,65536,2,36017,0.9952090195788572,0.04169662572524991
random,6,10,4,0.0847891487236445,5.483246648382845e-6,65536,3,34084,0.9754789407536734,0.04169662572524991
random,6,10,8,0.16190848143486652,8.71806831104216e-6,65536,4,39452,1.0077220312016522,0.011030051883640092
random,6,10,16,0.16962397026516457,8.878966440029057e-6,65536,4,41915,0.9449199325087542,0.02294427205076617
random,6,10,32,0.2382924611892895,1.8924069140557886e-5,32768,5,20459,0.9618068916061538,0.04169662572524991
random,6,10,64,0.30442221051554375,2.703583261470799e-5,32768,7,20548,0.9644255236150294,0.010497525695275225
random,6,10,128,0.383522361355057,2.6042682425675423e-5,32768,10,23980,0.9503657921056583,0.0030761103867889576
random,7,2,1,0.0730811460870453,5.13218140218985e-6,65536,1,32768,0.8057979668649313,0.07630828937395719
random,7,2,2,0.11921980510606849,1.0484440160385411e-5,32768,3,24399,0.9779895119966028,0.07630828937395719
random,7,2,4,0.5790436067527907,3.252507043371988e-5,8192,4,7855,0.797221296552451,0.07630828937395719
random,7,2,8,0.7458230236770248,4.144363787028649e-5,16384,4,17194,0.8278916923742022,0.07630828937395719
random,7,2,16,0.8852955348957784,7.242246698957455e-5,2048,5,2598,0.797221296552451,0.07630828937395719
random,7,2,32,0.9472225771514976,4.918789914443167e-5,2048,5,2427,0.8492978787169269,0.07630828937395719
random,7,2,64,0.98840758999738,9.660987529080955e-5,512,3,409,0.8449244108369043,0.07630828937395719
random,7,2,128,0.9764669432593358,9.705205494947577e-5,1024,6,1211,0.8452769006766295,0.07540542019574673
random,7,3,1,0.11724322145026102,8.074378351138889e-6,65536,1,32768,0.8064588493539969,0.006108890886424049
random,7,3,2,0.15767560719349233,1.408498353897003e-5,32768,3,19983,0.8014196410389163,0.006108890886424049
random,7,3,4,0.25659485709253627,1.4841431356882318e-5,32768,5,24291,0.9316600555180123,0.006108890886424049
random,7,3,8,0.5352161229558361,4.980529485987262e-5,16384,5,13366,0.9972420282027715,2.880594849833605e-4
random,7,3,16,0.7253790027306108,5.017249231686893e-5,16384,5,12028,0.9629469863343829,0.001426880562758203
random,7,3,32,0.8744325156769622,5.861891211611514e-5,8192,4,7105,0.9312060196890215,0.006108890886424049
random,7,3,64,0.9112530213144957,5.297994561026531e-5,4096,8,5305,0.9269674107808814,0.006108890886424049
random,7,3,128,0.9558922833836366,9.116184552571127e-5,1024,7,899,0.9456715331320211,0.006108890886424049
random,7,5,1,0.08158739642504428,6.890353250937897e-6,65536,1,32768,0.9779895119966026,0.006108890886424084
random,7,5,2,0.09388293480870905,8.000662897800215e-6,65536,3,27492,0.9805255593030439,0.006108890886424084
random,7,5,4,0.24744824504296692,1.2753521153485714e-5,65536,3,36927,0.980037826752982,0.006108890886424084
random,7,5,8,0.43418244221951285,3.206825021329074e-5,32768,4,19935,0.97924451174106375,0.006108890886424084
random,7,5,16,0.4777564660029649,3.4063379492521584e-5,32768,7,24677,0.9779895119966026,0.006108890886424084
random,7,5,32,0.7038611736082196,5.756642217868979e-5,16384,5,11322,0.9852196553795464,0.006108890886424084
random,7,5,64,0.7577709273300663,5.4546193300919477e-5,16384,5,10053,0.9928967458065494,0.003935026949861524
random,7,5,128,0.8270935120056703,6.727861799549206e-5,8192,7,7877,0.9858823494679175,0.006108890886424084
random,7,10,1,0.07868013232965976,5.972796442321737e-6,65536,1,32768,0.9779895119966027,0.00548414249461521
random,7,10,2,0.1935186309731706,1.3660658249897706e-5,65536,2,33307,0.9816613923613959,0.006108890886424384
random,7,10,4,0.19458259623254306,1.3643860761164417e-5,65536,3,34075,0.9793516686416525,0.006108890886424384
random,7,10,8,0.19458259623254306,1.3643860761164417e-5,65536,3,34075,0.9793516686416525,0.006108890886424384
random,7,10,16,0.1953083007920375,1.3655328744283102e-5,65536,2,33731,0.9779895119966027,0.006108890886424384
random,7,10,32,0.24035935334472106,2.0994710777655357e-5,32768,6,19413,0.9779895119966027,0.006108890886424384
random,7,10,64,0.3138037768333314,2.6172106453170585e-5,32768,6,22152,0.9779895119966027,-0.040548297832426576
random,7,10,128,0.3804595831974326,2.4277909902725714e-5,32768,10,24936,0.9978197635335487,-0.040548297832426576
random,8,2,1,0.6010343391070826,3.9849554760773565e-5,32768,1,16384,0.9847752895352343,0.6140025325906375
random,8,2,2,0.6855285929911837,5.1104769179244336e-5,16384,2,10475,0.9804830113075644,0.011398804277429897
random,8,2,4,0.6864718608794488,4.717164665701823e-5,16384,3,15341,0.9804830113075644,0.011398804277429897
random,8,2,8,0.8540579421076608,4.6714310091733324e-5,8192,2,5290,0.9828705465534336,0.06580838778721139
random,8,2,16,0.9143821933295817,4.625395764967788e-5,8192,3,6743,0.9685406628209321,0.07246801495873344
random,8,2,32,0.958134461471011,6.401947073042535e-5,2048,3,2000,0.9685406628209321,0.14129821643010015
random,8,2,64,0.9742114818445153,7.33910466589327e-5,512,5,504,0.9963043140185266,0.1498874279243873
random,8,2,128,0.9881426757995186,8.529757382591541e-5,256,3,240,0.9723620819081218,0.6140025325906375
random,8,3,1,0.08804220376424585,8.793005946083898e-6,65536,1,32768,1.1144929017360927,0.2549101312282614
random,8,3,2,0.17009055578746007,1.4587222136042133e-5,65536,2,34894,1.018235380714587,0.2549101312282614
random,8,3,4,0.32362523869118454,3.156818945398987e-5,16384,4,15382,0.9841553155837284,0.06450027557128579
random,8,3,8,0.5873395234839913,5.213215244115332e-5,16384,4,12941,1.0065885190481945,0.012897346070925688
random,8,3,16,0.7293758026016377,4.345354477619523e-5,8192,6,9312,0.9824759461772138,0.03891229764232183
random,8,3,32,0.9665237035604276,6.270439280531281e-5,512,3,294,0.9723563564246633,0.06498264436719424
random,8,3,64,0.9711744727116964,7.840350818610897e-5,1024,3,582,0.9723488302617802,0.06498264436719424
random,8,3,128,0.9763363525400325,6.596843115724838e-5,512,6,428,0.9719293830807392,0.061668400955732595
random,8,5,1,0.23109423471266882,1.3009162272564767e-5,65536,1,32768,0.9685406628209314,0.21491788619553098
random,8,5,2,0.23109423471266882,1.3009162272564767e-5,65536,1,32768,0.9685406628209314,0.21491788619553098
random,8,5,4,0.3535647817101943,2.5277672390910944e-5,32768,2,20968,0.9828705465534339,0.06226034177664243
random,8,5,8,0.5231735932724215,3.469778641695953e-5,32768,3,19473,0.9685406628209314,0.008872285585150887
random,8,5,16,0.5234418394718778,3.404835328479905e-5,32768,4,21546,0.9685406628209314,0.008872285585150887
random,8,5,32,0.5318352748401962,3.418583439041001e-5,32768,6,24682,0.9755067132457355,0.008872285585150887
random,8,5,64,0.7994261677467314,5.952031761391474e-5,16384,6,9707,0.9685406628209314,0.1355723241444039
random,8,5,128,0.8087133473025613,4.297687295529151e-5,16384,7,12857,0.9826963906166498,0.14195540594030762
random,8,10,1,0.15179797226611538,9.862721862846646e-6,65536,1,32768,1.0704425918371605,-0.011879144051984338
random,8,10,2,0.15179797226611538,9.862721862846646e-6,65536,1,32768,1.0704425918371605,-0.011879144051984338
random,8,10,4,0.15289504998916859,8.958900414468562e-6,65536,2,35293,1.0704425918371605,-0.011879144051984338
random,8,10,8,0.23780226765809523,2.3704020232773182e-5,32768,3,19515,1.0318527126352843,-2.399387489010651e-4
random,8,10,16,0.3037525882982775,2.3782465668975572e-5,32768,5,22410,1.0009004227150093,0.006087773195822051
random,8,10,32,0.3052402910414352,2.345114631502332e-5,32768,7,22766,0.9926100898046809,0.011398804277429847
random,8,10,64,0.3491155894094114,2.968792435165124e-5,32768,7,19292,0.9853380740107963,0.011398804277429847
random,8,10,128,0.4580905949925493,3.076601717977301e-5,32768,8,22158,0.9685406628209321,0.011398804277429847
random,9,2,1,0.08658666118340272,5.453310190597915e-6,65536,1,32768,0.6148802795643855,0.010374153885699924
random,9,2,2,0.1717499758892771,1.654436457312891e-5,32768,2,16878,0.6148802795643855,0.010374153885699924
random,9,2,4,0.4391134944088889,2.3497902930769143e-5,32768,5,24226,0.6447177298213242,0.0041183247155953985
random,9,2,8,0.8622539272965356,4.8241371941926126e-5,2048,3,1217,0.6944386777644582,0.010374153885699924
random,9,2,16,0.8909571995914201,4.6718684901359e-5,4096,5,3007,0.9327868186513459,0.010374153885699924
random,9,2,32,0.9252914158501166,5.375201211710312e-5,4096,5,3658,0.8362070007447454,0.010374153885699924
random,9,2,64,0.9411446721227857,4.7783513091537166e-5,1024,10,2370,0.8288403837233135,0.010374153885699924
random,9,2,128,0.9828869099925149,7.901449428415752e-5,256,6,449,0.692909633247705,0.010374153885699924
random,9,3,1,0.06826668351729585,3.990637678155662e-6,65536,1,32768,0.6148802795643854,0.01037415388569994
random,9,3,2,0.3026497502247527,2.6661315366827143e-5,32768,2,19885,0.6148802795643854,0.01037415388569994
random,9,3,4,0.538961535407523,4.7437629023483474e-5,8192,4,6538,0.8469450139537453,0.01037415388569994
random,9,3,8,0.6127627692298059,4.9565932430661874e-5,8192,5,7411,0.9062772769235076,0.01037415388569994
random,9,3,16,0.7520768443591331,6.0411668257320805e-5,8192,4,7382,0.9252000772711075,0.01037415388569994
random,9,3,32,0.8405084357453774,4.390518815466926e-5,8192,7,6823,0.8531740610184632,0.01037415388569994
random,9,3,64,0.8881689043795625,4.8199823347028214e-5,8192,7,8033,0.961025759695727,0.01037415388569994
random,9,3,128,0.9102105092606524,7.491922403324303e-5,4096,9,3550,0.9389731822768353,0.005785278210382748
random,9,5,1,0.06889197592484743,4.073715992855553e-6,65536,1,32768,0.7951266222904951,0.01037415388569999
random,9,5,2,0.09333829265420737,5.3590009087833845e-6,65536,2,34563,0.9346949416324742,0.01037415388569999
random,9,5,4,0.12522957468948498,1.2129624844148257e-5,32768,4,20878,0.9994517018425051,-0.008244476881872746
random,9,5,8,0.36095614492066197,3.0144518538499643e-5,32768,4,18589,0.8595558268566328,0.007967599012586925
random,9,5,16,0.40862035463275015,2.659553968609174e-5,32768,5,21077,0.8964011728334549,0.01037415388569999
random,9,5,32,0.5159341114893823,3.43064731782583e-5,32768,4,22774,0.8651283609037858,0.01037415388569999
random,9,5,64,0.7741773276607335,5.2322491715273145e-5,16384,6,9847,0.9902324796965899,0.01037415388569999
random,9,5,128,0.7912641140737505,4.585241365151482e-5,16384,6,11493,0.9459022412292946,0.007582508784644592
random,9,10,1,0.05935168203240835,3.111456684384839e-6,131072,1,65536,0.8469450139537446,0.010374153885700784
random,9,10,2,0.07593435318886091,6.327734305144883e-6,65536,2,34316,0.9901334567840736,0.010374153885700784
random,9,10,4,0.1045965899744398,9.04832073306272e-6,65536,4,32781,0.8935445723265972,0.010374153885700784
random,9,10,8,0.12128442595283474,9.013033806765103e-6,65536,4,34088,0.9666779969626733,0.010374153885700784
random,9,10,16,0.2532393013411588,1.4735543145683039e-5,65536,4,35304,0.93446309209306,0.010374153885700784
random,9,10,32,0.26430145481639755,2.3838475998794184e-5,32768,12,20620,0.9828721516312017,0.0021584420146334733
random,9,10,64,0.3586085533756941,3.494166690393152e-5,32768,4,18513,0.9182290834934761,-0.0020326154274942746
random,9,10,128,0.4385850343103628,3.0764649992354176e-5,32768,3,20480,0.965032421097965,0.008821787577161148
random,10,2,1,0.1748733490649337,1.427672864964813e-5,65536,1,32768,0.7713206432667458,0.020751949359401504
random,10,2,2,0.508967109828976,3.92392568367983e-5,16384,2,9779,0.7713206432667458,0.020751949359401504
random,10,2,4,0.5316840176779981,2.6728397760522604e-5,32768,4,18980,0.8151221888248915,0.003948266327914453
random,10,2,8,0.8218596149760925,4.461125175536651e-5,4096,4,3199,0.7713206432667458,0.020751949359401504
random,10,2,16,0.8677214512211769,6.0050544865242195e-5,4096,4,3558,0.7713206432667458,0.003948266327914453
random,10,2,32,0.9168575055348381,7.79873888613336e-5,2048,7,3637,0.9816647050398103,0.020751949359401504
random,10,2,64,0.9549506574404875,9.366267327781674e-5,1024,7,1359,0.8305240383499848,0.020751949359401504
random,10,2,128,0.9775939829098355,6.946487978720661e-5,512,7,637,0.9064884542269889,0.020751949359401504
random,10,3,1,0.07224815018436731,5.178733697819293e-6,65536,1,32768,0.7713206432667459,0.020751949359401476
random,10,3,2,0.10088602174655452,6.835624696235887e-6,65536,2,38944,0.8478759032031347,0.020751949359401476
random,10,3,4,0.41856786338412755,3.469252203419648e-5,32768,3,18920,0.8272662882194327,0.020751949359401476
random,10,3,8,0.6512300396730153,6.390865776961796e-5,16384,5,10649,0.7713206432667459,0.020751949359401476
random,10,3,16,0.7607782472186245,6.347493801717174e-5,8192,5,8204,0.7792925194858277,0.020751949359401476
random,10,3,32,0.8472636585225939,7.759332890067139e-5,4096,6,4749,0.9698410117609869,0.020751949359401476
random,10,3,64,0.9239188049064704,6.131875443549095e-5,4096,4,3877,0.8212164761982602,0.020751949359401476
random,10,3,128,0.9596325534368904,7.302799995656528e-5,2048,5,1911,0.923181879966131,0.020751949359401476
random,10,5,1,0.07767378571387101,5.972211805010952e-6,65536,1,32768,0.771320643266746,0.0207519493594015
random,10,5,2,0.14730129541402648,7.5159996495433035e-6,65536,2,32760,0.7732356039463628,-0.025639163083780878
random,10,5,4,0.27297867551590155,2.0920668720114666e-5,32768,5,21046,0.9779780578024122,0.003948266327914512
random,10,5,8,0.3764682212654622,2.3521355923872278e-5,32768,7,22940,0.9575591674700966,0.003948266327914512
random,10,5,16,0.5648578046384327,3.3911900114147464e-5,32768,7,21101,0.9547357559488493,0.003948266327914512
random,10,5,32,0.6184058402373539,3.40848815955086e-5,32768,9,29060,0.9002997596855262,0.0207519493594015
random,10,5,64,0.7388386314031701,4.2603624117121264e-5,16384,8,12528,0.9323415581792771,0.016384101857511622
random,10,5,128,0.8666990355426866,5.253650602765614e-5,4096,6,3472,0.9533933461949365,0.003948266327914512
random,10,10,1,0.060041086323092546,5.050612283452605e-6,65536,1,32768,0.7713206432667489,0.020751949359401146
random,10,10,2,0.11433312360117846,6.259746932107957e-6,65536,3,36509,0.7713206432667489,0.020751949359401146
random,10,10,4,0.14824265867445982,8.35865163059668e-6,65536,4,39607,0.9028317603316277,0.020751949359401146
random,10,10,8,0.15262260124844398,8.37951817880822e-6,65536,5,40813,0.8924299437182109,0.008007171565119226
random,10,10,16,0.24583481369154062,2.148239050867029e-5,32768,7,21026,0.9864976029339668,0.020751949359401146
random,10,10,32,0.31192166471384264,2.0896205117637567e-5,32768,5,19873,0.9631846454335962,0.020751949359401146
random,10,10,64,0.3182248720279217,2.189230207683135e-5,32768,8,20189,0.986065191269412,0.020751949359401146
random,10,10,128,0.4367236760820746,2.6008067432470305e-5,32768,6,20112,0.9316133996900618,0.020751949359401146
random,11,2,1,0.07442564290177821,4.802102491735516e-6,65536,1,32768,0.6556808663305995,0.019475241487624584
random,11,2,2,0.21060457931849438,1.1682540047824874e-5,65536,3,41296,0.6556808663305995,0.019475241487624584
random,11,2,4,0.3501630702246908,1.9111217303302563e-5,32768,5,22257,0.9923873695578873,0.019475241487624584
random,11,2,8,0.9522084975620821,5.70073477834665e-5,2048,2,1237,0.6556808663305995,0.019475241487624584
random,11,2,16,0.9561238399144576,5.251323421073817e-5,2048,2,1240,0.6573014716961737,0.019475241487624584
random,11,2,32,0.970312412349634,6.609659654366329e-5,2048,2,1247,0.6556808663305995,0.019475241487624584
random,11,2,64,0.9676345538837712,5.817484380643556e-5,2048,8,2055,0.9796933083190056,0.019475241487624584
random,11,2,128,0.9663125734303084,6.537682092344621e-5,1024,9,1199,0.9825379179567795,0.019475241487624584
random,11,3,1,0.17175603422773428,1.0663759873047463e-5,65536,1,32768,0.6556808663305996,0.019475241487624587
random,11,3,2,0.17175603422773428,1.0663759873047463e-5,65536,1,32768,0.6556808663305996,0.019475241487624587
random,11,3,4,0.26465626523431596,2.4443326673062593e-5,32768,4,20653,0.8939041702850812,0.019475241487624587
random,11,3,8,0.4718698202381957,3.6386414799916e-5,16384,9,15451,0.9866733303584688,0.019475241487624587
random,11,3,16,0.7697465072403447,5.033001139376214e-5,8192,6,7154,0.7924622887038799,0.019475241487624587
random,11,3,32,0.9601277643972701,6.926448260857754e-5,1024,5,703,0.9038108740357279,0.018014483818358962
random,11,3,64,0.9685366710003892,6.606823450905353e-5,1024,4,687,0.9038108740357279,0.01840687916706263
random,11,3,128,0.9748409172068905,5.9778345592453874e-5,1024,5,926,0.8918661153406819,0.018772619906151422
random,11,5,1,0.09628413346728623,6.380471807759802e-6,65536,1,32768,0.8080282417697986,0.019475241487624587
random,11,5,2,0.10482225484014666,7.773445273084878e-6,65536,2,36636,0.8080282417697986,0.019475241487624587
random,11,5,4,0.20575470587393704,1.8305934453954897e-5,65536,4,36249,0.8479789975469744,0.019475241487624587
random,11,5,8,0.21959790155061787,1.2686889638263699e-5,65536,6,52175,0.8838757573409934,0.019475241487624587
random,11,5,16,0.38403662426742846,3.103551789274128e-5,32768,2,17978,0.8286512278077394,0.019475241487624587
random,11,5,32,0.6022765842703262,5.857022652266952e-5,16384,4,10485,0.8120949344056133,0.019475241487624587
random,11,5,64,0.6444702416905178,3.59414306886352e-5,16384,7,18356,0.9392429163477106,0.019475241487624587
random,11,5,128,0.8911145319702779,7.501444057189666e-5,2048,6,2168,0.9794653507169487,0.019475241487624587
random,11,10,1,0.043823562140957076,2.3672412860914482e-6,131072,1,65536,0.992387369557887,0.012780814590608312
random,11,10,2,0.043910622443197864,2.2929331837673317e-6,131072,2,65406,0.992387369557887,0.005063858434648677
random,11,10,4,0.07248314353319375,5.067553009760473e-6,65536,4,31081,0.992387369557887,0.005061008859289604
random,11,10,8,0.17971525752882458,9.237373891940459e-6,65536,3,37352,0.992387369557887,0.010978011616645184
random,11,10,16,0.22604046838599332,1.1517646919478874e-5,65536,4,36074,0.992387369557887,0.012780814590608312
random,11,10,32,0.26793434306849817,2.4756425045735497e-5,32768,7,17910,0.992387369557887,0.012780814590608312
random,11,10,64,0.2698306040716902,2.474497799193065e-5,32768,10,18829,0.992387369557887,0.009614772376194108
random,11,10,128,0.5664099887088061,4.987375781384529e-5,16384,7,12404,0.992387369557887,-0.038767184560820754
random,12,2,1,0.7521364357798545,6.0329066953968e-5,16384,1,8192,0.7965771666048012,0.026729353221241845
random,12,2,2,0.7521364357798545,6.0329066953968e-5,16384,1,8192,0.7965771666048012,0.026729353221241845
random,12,2,4,0.7521364357798545,6.0329066953968e-5,16384,1,8192,0.7965771666048012,0.026729353221241845
random,12,2,8,0.7526690383126291,5.66084486780527e-5,16384,3,10868,0.9442251360530416,0.026729353221241845
random,12,2,16,0.9357708443565652,5.618734323775687e-5,2048,2,1236,0.7965771458357137,0.026729353221241845
random,12,2,32,0.9638260768336046,6.526086887714833e-5,1024,6,1307,0.8770305200776659,0.026729353221241845
random,12,2,64,0.9786128928290005,7.743056818820815e-5,1024,6,1419,0.8758499134905315,0.023907010052627405
random,12,2,128,0.9869116329428919,8.750356110365232e-5,256,5,301,0.881580847510631,0.026729353221241845
